Timestamp,BufferSize
1.010335922241211,0
2.01729679107666,0
3.0319020748138428,0
4.043879270553589,0
5.057720899581909,0
6.072502613067627,0
7.087437629699707,3066
8.087986946105957,4090
9.097327947616577,4090
10.110917806625366,4090
11.124685049057007,4090
12.13818883895874,2045
13.152918338775635,4090
14.1544349193573,2045
15.154524087905884,2045
16.158554077148438,2045
17.16025710105896,2045
