Timestamp,BufferSize
1.0131666660308838,0
2.024038791656494,0
3.0243942737579346,0
4.026426315307617,0
5.036975622177124,0
6.047865629196167,0
7.050407886505127,3750
8.055133819580078,3750
9.055480718612671,3750
10.067150115966797,3238
11.081127405166626,3750
12.091392993927002,3750
13.104160785675049,3750
14.113522291183472,512
15.115091562271118,3750
16.129884243011475,3750
17.13969659805298,1190
18.141115427017212,3750
